frequency,traj_ids,source,avg_start_hour,time_entropy,peak_period,path_length,spatial_length,center_x,center_y,spatial_entropy,path,poi_types,dominant_poi,poi_entropy
6,"[[35, 27], [35, 29], [35, 44], [35, 57], [35, 62], [35, 71]]","[""NDTTJ"", ""NDTTT""]",21.43,0.0,night,7,0.119,116.317782,39.985837,2.991,"[116, 115, 0, 115, 83, 0, 115]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.379
6,"[[35, 27], [35, 29], [35, 44], [35, 57], [35, 62], [35, 71]]","[""NDTTJ"", ""NDTTT""]",21.43,0.0,night,8,0.128,116.319437,39.985413,2.873,"[116, 115, 0, 115, 83, 0, 115, 0]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.406
6,"[[35, 27], [35, 29], [35, 44], [35, 57], [35, 62], [35, 71]]","[""NDTTT""]",21.43,0.0,night,9,0.138,116.319632,39.984999,2.739,"[116, 115, 0, 115, 83, 0, 115, 0, 115]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.352
6,"[[35, 27], [35, 29], [35, 44], [35, 57], [35, 62], [35, 71]]","[""NDTTT""]",21.43,0.0,night,10,0.148,116.320771,39.984744,2.644,"[116, 115, 0, 115, 83, 0, 115, 0, 115, 0]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.361
6,"[[35, 27], [35, 29], [35, 44], [35, 57], [35, 62], [35, 71]]","[""NDTTT""]",21.43,0.0,night,11,0.158,116.320809,39.984466,2.543,"[116, 115, 0, 115, 83, 0, 115, 0, 115, 0, 115]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.322
6,"[[35, 27], [35, 29], [35, 44], [35, 57], [35, 62], [35, 71]]","[""NDTTT""]",21.43,0.0,night,12,0.168,116.32166,39.984298,2.467,"[116, 115, 0, 115, 83, 0, 115, 0, 115, 0, 115, 0]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.325
6,"[[35, 27], [35, 29], [35, 44], [35, 57], [35, 62], [35, 71]]","[""NDTTT""]",21.43,0.0,night,12,0.178,116.319251,39.983878,2.825,"[116, 115, 0, 115, 83, 0, 115, 0, 115, 0, 115, 83]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.281
6,"[[35, 27], [35, 29], [35, 44], [35, 57], [35, 62], [35, 71]]","[""NDTTT""]",21.43,0.0,night,10,0.158,116.31788,39.98424,3.003,"[116, 115, 0, 115, 83, 0, 115, 0, 115, 83]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.295
6,"[[35, 27], [35, 29], [35, 44], [35, 57], [35, 62], [35, 71]]","[""NDTTT""]",21.43,0.0,night,11,0.187,116.319075,39.984077,2.919,"[116, 115, 0, 115, 83, 0, 115, 0, 115, 83, 0]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.322
6,"[[35, 27], [35, 29], [35, 44], [35, 57], [35, 62], [35, 71]]","[""NDTTT""]",21.43,0.0,night,12,0.197,116.319251,39.983878,2.825,"[116, 115, 0, 115, 83, 0, 115, 0, 115, 83, 0, 115]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.281
6,"[[35, 27], [35, 29], [35, 44], [35, 57], [35, 62], [35, 71]]","[""NDTTJ"", ""NDTTT""]",21.43,0.0,night,8,0.138,116.315823,39.984783,3.204,"[116, 115, 0, 115, 83, 0, 115, 83]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.299
6,"[[35, 27], [35, 29], [35, 44], [35, 57], [35, 62], [35, 71]]","[""NDTTT""]",21.43,0.0,night,9,0.168,116.317512,39.984523,3.115,"[116, 115, 0, 115, 83, 0, 115, 83, 0]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.352
6,"[[35, 27], [35, 29], [35, 44], [35, 57], [35, 62], [35, 71]]","[""NDTTT""]",21.43,0.0,night,10,0.177,116.31788,39.98424,3.003,"[116, 115, 0, 115, 83, 0, 115, 83, 0, 115]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.295
6,"[[35, 27], [35, 29], [35, 44], [35, 57], [35, 62], [35, 71]]","[""NDTTT""]",21.43,0.0,night,11,0.187,116.319075,39.984077,2.919,"[116, 115, 0, 115, 83, 0, 115, 83, 0, 115, 0]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.322
6,"[[35, 27], [35, 29], [35, 44], [35, 57], [35, 62], [35, 71]]","[""NDTTT""]",21.43,0.0,night,12,0.197,116.319251,39.983878,2.825,"[116, 115, 0, 115, 83, 0, 115, 83, 0, 115, 0, 115]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.281
6,"[[35, 27], [35, 29], [35, 44], [35, 57], [35, 62], [35, 71]]","[""NDTTT""]",21.43,0.0,night,11,0.197,116.316446,39.983618,3.108,"[116, 115, 0, 115, 83, 0, 115, 83, 0, 115, 83]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.241
6,"[[35, 27], [35, 29], [35, 44], [35, 57], [35, 62], [35, 71]]","[""NDTTT""]",21.43,0.0,night,12,0.226,116.317661,39.983521,3.044,"[116, 115, 0, 115, 83, 0, 115, 83, 0, 115, 83, 0]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.281
4,"[[35, 28], [35, 29], [35, 57], [35, 70]]","[""NDTTJ"", ""NDTTT""]",21.43,0.811,night,4,0.096,116.311432,39.99778,2.5,"[116, 115, 0, 116]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",风景名胜,1.5
4,"[[35, 28], [35, 29], [35, 57], [35, 70]]","[""NDTTJ"", ""NDTTT""]",21.43,0.811,night,5,0.136,116.313383,39.994562,2.493,"[116, 115, 0, 116, 115]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",风景名胜,1.522
4,"[[35, 28], [35, 29], [35, 57], [35, 70]]","[""NDTTJ"", ""NDTTT""]",21.43,0.811,night,6,0.146,116.316323,39.992542,2.503,"[116, 115, 0, 116, 115, 0]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",风景名胜,1.585
4,"[[35, 28], [35, 29], [35, 57], [35, 70]]","[""NDTTJ"", ""NDTTT""]",21.43,0.811,night,7,0.156,116.317018,39.990992,2.42,"[116, 115, 0, 116, 115, 0, 115]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.557
4,"[[35, 28], [35, 29], [35, 57], [35, 70]]","[""NDTTJ"", ""NDTTT""]",21.43,0.811,night,8,0.166,116.318768,39.989924,2.373,"[116, 115, 0, 116, 115, 0, 115, 0]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.561
4,"[[35, 28], [35, 29], [35, 57], [35, 70]]","[""NDTTT""]",21.43,0.811,night,9,0.176,116.319037,39.989009,2.295,"[116, 115, 0, 116, 115, 0, 115, 0, 115]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.53
4,"[[35, 28], [35, 29], [35, 57], [35, 70]]","[""NDTTT""]",21.43,0.811,night,10,0.186,116.320236,39.988353,2.244,"[116, 115, 0, 116, 115, 0, 115, 0, 115, 0]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.522
4,"[[35, 28], [35, 29], [35, 57], [35, 70]]","[""NDTTT""]",21.43,0.811,night,11,0.195,116.320322,39.987747,2.179,"[116, 115, 0, 116, 115, 0, 115, 0, 115, 0, 115]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.495
4,"[[35, 28], [35, 29], [35, 57], [35, 70]]","[""NDTTT""]",21.43,0.811,night,12,0.205,116.321214,39.987305,2.133,"[116, 115, 0, 116, 115, 0, 115, 0, 115, 0, 115, 0]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.483
4,"[[35, 28], [35, 29], [35, 57], [35, 70]]","[""NDTTT""]",21.43,0.811,night,11,0.232,116.318101,39.990638,2.418,"[116, 115, 0, 116, 115, 0, 115, 0, 115, 0, 116]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.573
4,"[[35, 28], [35, 29], [35, 57], [35, 70]]","[""NDTTT""]",21.43,0.811,night,12,0.272,116.318359,39.989892,2.366,"[116, 115, 0, 116, 115, 0, 115, 0, 115, 0, 116, 115]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.555
4,"[[35, 28], [35, 29], [35, 57], [35, 70]]","[""NDTTT""]",21.43,0.811,night,9,0.212,116.316323,39.992542,2.503,"[116, 115, 0, 116, 115, 0, 115, 0, 116]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",风景名胜,1.585
4,"[[35, 28], [35, 29], [35, 57], [35, 70]]","[""NDTTT""]",21.43,0.811,night,10,0.252,116.316809,39.991457,2.452,"[116, 115, 0, 116, 115, 0, 115, 0, 116, 115]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.571
4,"[[35, 28], [35, 29], [35, 57], [35, 70]]","[""NDTTT""]",21.43,0.811,night,11,0.262,116.318101,39.990638,2.418,"[116, 115, 0, 116, 115, 0, 115, 0, 116, 115, 0]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.573
4,"[[35, 28], [35, 29], [35, 57], [35, 70]]","[""NDTTT""]",21.43,0.811,night,12,0.272,116.318359,39.989892,2.366,"[116, 115, 0, 116, 115, 0, 115, 0, 116, 115, 0, 115]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.555
4,"[[35, 28], [35, 29], [35, 57], [35, 70]]","[""NDTTT""]",21.43,0.811,night,12,0.308,116.316323,39.992542,2.503,"[116, 115, 0, 116, 115, 0, 115, 0, 116, 115, 0, 116]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",风景名胜,1.585
4,"[[35, 28], [35, 29], [35, 57], [35, 70]]","[""NDTTJ"", ""NDTTT""]",21.43,0.811,night,7,0.192,116.313528,39.995535,2.542,"[116, 115, 0, 116, 115, 0, 116]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",风景名胜,1.557
4,"[[35, 28], [35, 29], [35, 57], [35, 70]]","[""NDTTJ"", ""NDTTT""]",21.43,0.811,night,8,0.233,116.314485,39.993805,2.516,"[116, 115, 0, 116, 115, 0, 116, 115]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",风景名胜,1.561
4,"[[35, 28], [35, 29], [35, 57], [35, 70]]","[""NDTTT""]",21.43,0.811,night,9,0.242,116.316323,39.992542,2.503,"[116, 115, 0, 116, 115, 0, 116, 115, 0]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",风景名胜,1.585
4,"[[35, 28], [35, 29], [35, 57], [35, 70]]","[""NDTTT""]",21.43,0.811,night,10,0.252,116.316809,39.991457,2.452,"[116, 115, 0, 116, 115, 0, 116, 115, 0, 115]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.571
4,"[[35, 28], [35, 29], [35, 57], [35, 70]]","[""NDTTT""]",21.43,0.811,night,11,0.262,116.318101,39.990638,2.418,"[116, 115, 0, 116, 115, 0, 116, 115, 0, 115, 0]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.573
4,"[[35, 28], [35, 29], [35, 57], [35, 70]]","[""NDTTT""]",21.43,0.811,night,12,0.272,116.318359,39.989892,2.366,"[116, 115, 0, 116, 115, 0, 116, 115, 0, 115, 0, 115]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.555
4,"[[35, 28], [35, 29], [35, 57], [35, 70]]","[""NDTTT""]",21.43,0.811,night,12,0.308,116.316323,39.992542,2.503,"[116, 115, 0, 116, 115, 0, 116, 115, 0, 115, 0, 116]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",风景名胜,1.585
4,"[[35, 28], [35, 29], [35, 57], [35, 70]]","[""NDTTT""]",21.43,0.811,night,10,0.289,116.314366,39.994637,2.542,"[116, 115, 0, 116, 115, 0, 116, 115, 0, 116]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",风景名胜,1.571
4,"[[35, 28], [35, 29], [35, 57], [35, 70]]","[""NDTTT""]",21.43,0.811,night,11,0.329,116.314986,39.99346,2.518,"[116, 115, 0, 116, 115, 0, 116, 115, 0, 116, 115]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",风景名胜,1.573
4,"[[35, 28], [35, 29], [35, 57], [35, 70]]","[""NDTTT""]",21.43,0.811,night,12,0.339,116.316323,39.992542,2.503,"[116, 115, 0, 116, 115, 0, 116, 115, 0, 116, 115, 0]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",风景名胜,1.585
7,"[[35, 28], [35, 30], [35, 43], [35, 52], [35, 57], [35, 70], [35, 71]]","[""NDTTJ"", ""NDTTT"", ""TTHS""]",21.43,0.863,night,3,0.063,116.320313,39.989864,3.17,"[116, 115, 40]","[""商务住宅"", ""风景名胜""]",商务住宅,0.918
7,"[[35, 14], [35, 27], [35, 29], [35, 44], [35, 57], [35, 62], [35, 71]]","[""NDTTJ"", ""NDTTT"", ""TTHS""]",21.49,0.0,night,3,0.06,116.306685,39.990863,3.17,"[116, 115, 83]","[""商务住宅"", ""风景名胜""]",商务住宅,0.918
6,"[[35, 27], [35, 29], [35, 44], [35, 57], [35, 62], [35, 71]]","[""NDTTJ"", ""NDTTT"", ""TTHS""]",21.43,0.0,night,4,0.089,116.31277,39.988758,3.5,"[116, 115, 83, 0]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.5
6,"[[35, 27], [35, 29], [35, 44], [35, 57], [35, 62], [35, 71]]","[""NDTTJ"", ""NDTTT""]",21.43,0.0,night,5,0.099,116.314453,39.987345,3.293,"[116, 115, 83, 0, 115]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.371
6,"[[35, 27], [35, 29], [35, 44], [35, 57], [35, 62], [35, 71]]","[""NDTTJ"", ""NDTTT""]",21.43,0.0,night,6,0.109,116.317215,39.986528,3.17,"[116, 115, 83, 0, 115, 0]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.459
6,"[[35, 27], [35, 29], [35, 44], [35, 57], [35, 62], [35, 71]]","[""NDTTJ"", ""NDTTT""]",21.43,0.0,night,7,0.119,116.317782,39.985837,2.991,"[116, 115, 83, 0, 115, 0, 115]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.379
6,"[[35, 27], [35, 29], [35, 44], [35, 57], [35, 62], [35, 71]]","[""NDTTJ"", ""NDTTT""]",21.43,0.0,night,8,0.128,116.319437,39.985413,2.873,"[116, 115, 83, 0, 115, 0, 115, 0]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.406
6,"[[35, 27], [35, 29], [35, 44], [35, 57], [35, 62], [35, 71]]","[""NDTTT""]",21.43,0.0,night,9,0.138,116.319632,39.984999,2.739,"[116, 115, 83, 0, 115, 0, 115, 0, 115]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.352
6,"[[35, 27], [35, 29], [35, 44], [35, 57], [35, 62], [35, 71]]","[""NDTTT""]",21.43,0.0,night,10,0.148,116.320771,39.984744,2.644,"[116, 115, 83, 0, 115, 0, 115, 0, 115, 0]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.361
6,"[[35, 27], [35, 29], [35, 44], [35, 57], [35, 62], [35, 71]]","[""NDTTT""]",21.43,0.0,night,11,0.158,116.320809,39.984466,2.543,"[116, 115, 83, 0, 115, 0, 115, 0, 115, 0, 115]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.322
6,"[[35, 27], [35, 29], [35, 44], [35, 57], [35, 62], [35, 71]]","[""NDTTT""]",21.43,0.0,night,12,0.168,116.32166,39.984298,2.467,"[116, 115, 83, 0, 115, 0, 115, 0, 115, 0, 115, 0]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.325
6,"[[35, 27], [35, 29], [35, 44], [35, 57], [35, 62], [35, 71]]","[""NDTTT""]",21.43,0.0,night,12,0.178,116.319251,39.983878,2.825,"[116, 115, 83, 0, 115, 0, 115, 0, 115, 0, 115, 83]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.281
6,"[[35, 27], [35, 29], [35, 44], [35, 57], [35, 62], [35, 71]]","[""NDTTT""]",21.43,0.0,night,10,0.158,116.31788,39.98424,3.003,"[116, 115, 83, 0, 115, 0, 115, 0, 115, 83]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.295
6,"[[35, 27], [35, 29], [35, 44], [35, 57], [35, 62], [35, 71]]","[""NDTTT""]",21.43,0.0,night,11,0.187,116.319075,39.984077,2.919,"[116, 115, 83, 0, 115, 0, 115, 0, 115, 83, 0]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.322
6,"[[35, 27], [35, 29], [35, 44], [35, 57], [35, 62], [35, 71]]","[""NDTTT""]",21.43,0.0,night,12,0.197,116.319251,39.983878,2.825,"[116, 115, 83, 0, 115, 0, 115, 0, 115, 83, 0, 115]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.281
6,"[[35, 27], [35, 29], [35, 44], [35, 57], [35, 62], [35, 71]]","[""NDTTJ"", ""NDTTT""]",21.43,0.0,night,8,0.138,116.315823,39.984783,3.204,"[116, 115, 83, 0, 115, 0, 115, 83]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.299
6,"[[35, 27], [35, 29], [35, 44], [35, 57], [35, 62], [35, 71]]","[""NDTTT""]",21.43,0.0,night,9,0.168,116.317512,39.984523,3.115,"[116, 115, 83, 0, 115, 0, 115, 83, 0]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.352
6,"[[35, 27], [35, 29], [35, 44], [35, 57], [35, 62], [35, 71]]","[""NDTTT""]",21.43,0.0,night,10,0.177,116.31788,39.98424,3.003,"[116, 115, 83, 0, 115, 0, 115, 83, 0, 115]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.295
6,"[[35, 27], [35, 29], [35, 44], [35, 57], [35, 62], [35, 71]]","[""NDTTT""]",21.43,0.0,night,11,0.187,116.319075,39.984077,2.919,"[116, 115, 83, 0, 115, 0, 115, 83, 0, 115, 0]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.322
6,"[[35, 27], [35, 29], [35, 44], [35, 57], [35, 62], [35, 71]]","[""NDTTT""]",21.43,0.0,night,12,0.197,116.319251,39.983878,2.825,"[116, 115, 83, 0, 115, 0, 115, 83, 0, 115, 0, 115]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.281
6,"[[35, 27], [35, 29], [35, 44], [35, 57], [35, 62], [35, 71]]","[""NDTTT""]",21.43,0.0,night,11,0.197,116.316446,39.983618,3.108,"[116, 115, 83, 0, 115, 0, 115, 83, 0, 115, 83]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.241
6,"[[35, 27], [35, 29], [35, 44], [35, 57], [35, 62], [35, 71]]","[""NDTTT""]",21.43,0.0,night,12,0.226,116.317661,39.983521,3.044,"[116, 115, 83, 0, 115, 0, 115, 83, 0, 115, 83, 0]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.281
6,"[[35, 27], [35, 29], [35, 44], [35, 57], [35, 62], [35, 71]]","[""NDTTJ"", ""NDTTT""]",21.43,0.0,night,6,0.118,116.312396,39.985688,3.377,"[116, 115, 83, 0, 115, 83]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.252
6,"[[35, 27], [35, 29], [35, 44], [35, 57], [35, 62], [35, 71]]","[""NDTTJ"", ""NDTTT""]",21.43,0.0,night,7,0.148,116.315057,39.985224,3.329,"[116, 115, 83, 0, 115, 83, 0]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.379
6,"[[35, 27], [35, 29], [35, 44], [35, 57], [35, 62], [35, 71]]","[""NDTTJ"", ""NDTTT""]",21.43,0.0,night,8,0.158,116.315823,39.984783,3.204,"[116, 115, 83, 0, 115, 83, 0, 115]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.299
6,"[[35, 27], [35, 29], [35, 44], [35, 57], [35, 62], [35, 71]]","[""NDTTT""]",21.43,0.0,night,9,0.168,116.317512,39.984523,3.115,"[116, 115, 83, 0, 115, 83, 0, 115, 0]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.352
6,"[[35, 27], [35, 29], [35, 44], [35, 57], [35, 62], [35, 71]]","[""NDTTT""]",21.43,0.0,night,10,0.177,116.31788,39.98424,3.003,"[116, 115, 83, 0, 115, 83, 0, 115, 0, 115]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.295
6,"[[35, 27], [35, 29], [35, 44], [35, 57], [35, 62], [35, 71]]","[""NDTTT""]",21.43,0.0,night,11,0.187,116.319075,39.984077,2.919,"[116, 115, 83, 0, 115, 83, 0, 115, 0, 115, 0]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.322
6,"[[35, 27], [35, 29], [35, 44], [35, 57], [35, 62], [35, 71]]","[""NDTTT""]",21.43,0.0,night,12,0.197,116.319251,39.983878,2.825,"[116, 115, 83, 0, 115, 83, 0, 115, 0, 115, 0, 115]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.281
6,"[[35, 27], [35, 29], [35, 44], [35, 57], [35, 62], [35, 71]]","[""NDTTT""]",21.43,0.0,night,11,0.197,116.316446,39.983618,3.108,"[116, 115, 83, 0, 115, 83, 0, 115, 0, 115, 83]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.241
6,"[[35, 27], [35, 29], [35, 44], [35, 57], [35, 62], [35, 71]]","[""NDTTT""]",21.43,0.0,night,12,0.226,116.317661,39.983521,3.044,"[116, 115, 83, 0, 115, 83, 0, 115, 0, 115, 83, 0]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.281
6,"[[35, 27], [35, 29], [35, 44], [35, 57], [35, 62], [35, 71]]","[""NDTTT""]",21.43,0.0,night,9,0.177,116.3143,39.983963,3.243,"[116, 115, 83, 0, 115, 83, 0, 115, 83]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.224
6,"[[35, 27], [35, 29], [35, 44], [35, 57], [35, 62], [35, 71]]","[""NDTTT""]",21.43,0.0,night,10,0.207,116.315972,39.983811,3.191,"[116, 115, 83, 0, 115, 83, 0, 115, 83, 0]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.295
6,"[[35, 27], [35, 29], [35, 44], [35, 57], [35, 62], [35, 71]]","[""NDTTT""]",21.43,0.0,night,11,0.216,116.316446,39.983618,3.108,"[116, 115, 83, 0, 115, 83, 0, 115, 83, 0, 115]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.241
6,"[[35, 27], [35, 29], [35, 44], [35, 57], [35, 62], [35, 71]]","[""NDTTT""]",21.43,0.0,night,12,0.226,116.317661,39.983521,3.044,"[116, 115, 83, 0, 115, 83, 0, 115, 83, 0, 115, 0]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.281
6,"[[35, 27], [35, 29], [35, 44], [35, 57], [35, 62], [35, 71]]","[""NDTTT""]",21.43,0.0,night,12,0.236,116.315251,39.983101,3.136,"[116, 115, 83, 0, 115, 83, 0, 115, 83, 0, 115, 83]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.189
4,"[[35, 16], [35, 39], [35, 47], [35, 53]]","[""NDTTJ"", ""NDTTT""]",1.4,0.811,night,3,0.131,116.317857,40.019099,1.837,"[116, 122, 116]","[""商务住宅"", ""风景名胜""]",风景名胜,0.918
4,"[[35, 16], [35, 39], [35, 47], [35, 53]]","[""NDTTJ"", ""NDTTT""]",1.4,0.811,night,4,0.196,116.328406,40.021903,2.0,"[116, 122, 116, 122]","[""商务住宅"", ""风景名胜""]",风景名胜,1.0
4,"[[35, 16], [35, 39], [35, 47], [35, 53]]","[""NDTTJ"", ""NDTTT""]",1.4,0.811,night,5,0.262,116.322077,40.020221,1.942,"[116, 122, 116, 122, 116]","[""商务住宅"", ""风景名胜""]",风景名胜,0.971
4,"[[35, 16], [35, 39], [35, 47], [35, 53]]","[""NDTTJ"", ""NDTTT""]",1.4,0.811,night,6,0.327,116.328406,40.021903,2.0,"[116, 122, 116, 122, 116, 122]","[""商务住宅"", ""风景名胜""]",风景名胜,1.0
4,"[[35, 16], [35, 39], [35, 47], [35, 53]]","[""NDTTJ"", ""NDTTT""]",1.4,0.811,night,7,0.393,116.323885,40.020702,1.97,"[116, 122, 116, 122, 116, 122, 116]","[""商务住宅"", ""风景名胜""]",风景名胜,0.985
4,"[[35, 16], [35, 39], [35, 47], [35, 53]]","[""NDTTJ"", ""NDTTT""]",1.4,0.811,night,8,0.458,116.328406,40.021903,2.0,"[116, 122, 116, 122, 116, 122, 116, 122]","[""商务住宅"", ""风景名胜""]",风景名胜,1.0
4,"[[35, 16], [35, 39], [35, 47], [35, 53]]","[""NDTTT""]",1.4,0.811,night,9,0.524,116.32489,40.020969,1.982,"[116, 122, 116, 122, 116, 122, 116, 122, 116]","[""商务住宅"", ""风景名胜""]",风景名胜,0.991
4,"[[35, 16], [35, 39], [35, 47], [35, 53]]","[""NDTTT""]",1.4,0.811,night,10,0.589,116.328406,40.021903,2.0,"[116, 122, 116, 122, 116, 122, 116, 122, 116, 122]","[""商务住宅"", ""风景名胜""]",风景名胜,1.0
4,"[[35, 16], [35, 39], [35, 47], [35, 53]]","[""NDTTT""]",1.4,0.811,night,11,0.655,116.325529,40.021139,1.988,"[116, 122, 116, 122, 116, 122, 116, 122, 116, 122, 116]","[""商务住宅"", ""风景名胜""]",风景名胜,0.994
